peerId	peerName	message	timestamp	topic
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":216.12109375,"y":3.453125}}	2022-05-05T19:24:54.560Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":221.46484375,"y":3.03125}}	2022-05-05T19:24:54.575Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":226.28125,"y":2.609375}}	2022-05-05T19:24:54.577Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":235.24609375,"y":2.21875}}	2022-05-05T19:24:54.599Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":239.453125,"y":1.828125}}	2022-05-05T19:24:54.602Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":243.140625,"y":1.828125}}	2022-05-05T19:24:54.615Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":246.34765625,"y":1.828125}}	2022-05-05T19:24:54.618Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":249.07421875,"y":1.48828125}}	2022-05-05T19:24:54.626Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":251.80078125,"y":1.1484375}}	2022-05-05T19:24:54.636Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":254.52734375,"y":1.1484375}}	2022-05-05T19:24:54.643Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":257.25390625,"y":1.1484375}}	2022-05-05T19:24:54.653Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":259.5546875,"y":1.1484375}}	2022-05-05T19:24:54.658Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":261.4296875,"y":0.8359375}}	2022-05-05T19:24:54.668Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":263.73046875,"y":0.5234375}}	2022-05-05T19:24:54.674Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":265.6640625,"y":0.5234375}}	2022-05-05T19:24:54.686Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":267.171875,"y":0.2109375}}	2022-05-05T19:24:54.693Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":268.6796875,"y":-0.1015625}}	2022-05-05T19:24:54.699Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":270.1875,"y":-0.1015625}}	2022-05-05T19:24:54.707Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":271.6953125,"y":-0.38671875}}	2022-05-05T19:24:54.717Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":272.8359375,"y":-0.671875}}	2022-05-05T19:24:54.723Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":274.3359375,"y":-0.671875}}	2022-05-05T19:24:54.732Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":275.8359375,"y":-0.671875}}	2022-05-05T19:24:54.740Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":277.34375,"y":-0.984375}}	2022-05-05T19:24:54.749Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":279.21875,"y":-1.296875}}	2022-05-05T19:24:54.757Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":230.50390625,"y":2.609375}}	2022-05-05T19:24:54.761Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":281.09375,"y":-1.296875}}	2022-05-05T19:24:54.763Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":282.96875,"y":-1.609375}}	2022-05-05T19:24:54.772Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":284.84375,"y":-1.921875}}	2022-05-05T19:24:54.781Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":287.14453125,"y":-2.26171875}}	2022-05-05T19:24:54.789Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":289.4453125,"y":-2.6015625}}	2022-05-05T19:24:54.849Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":291.3203125,"y":-2.9140625}}	2022-05-05T19:24:54.849Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":293.62109375,"y":-3.2265625}}	2022-05-05T19:24:54.849Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":295.921875,"y":-3.5390625}}	2022-05-05T19:24:54.849Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":297.796875,"y":-3.8515625}}	2022-05-05T19:24:54.850Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":299.671875,"y":-4.1640625}}	2022-05-05T19:24:54.850Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":301.546875,"y":-4.4765625}}	2022-05-05T19:24:54.850Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":303.421875,"y":-4.4765625}}	2022-05-05T19:24:54.856Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":304.9296875,"y":-4.76171875}}	2022-05-05T19:24:54.862Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":306.0703125,"y":-5.046875}}	2022-05-05T19:24:54.871Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":307.2109375,"y":-5.33203125}}	2022-05-05T19:24:54.881Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":308.34765625,"y":-5.6171875}}	2022-05-05T19:24:54.893Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":309.484375,"y":-5.6171875}}	2022-05-05T19:24:54.895Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":310.625,"y":-5.6171875}}	2022-05-05T19:24:54.904Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":311.765625,"y":-5.90234375}}	2022-05-05T19:24:54.912Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":312.90625,"y":-6.1875}}	2022-05-05T19:24:54.922Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":314.046875,"y":-6.1875}}	2022-05-05T19:24:54.928Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":315.1875,"y":-6.47265625}}	2022-05-05T19:24:54.938Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.015625,"y":-6.7578125}}	2022-05-05T19:24:54.944Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":316.84375,"y":-7.04296875}}	2022-05-05T19:24:54.953Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":317.984375,"y":-7.328125}}	2022-05-05T19:24:54.960Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":318.8125,"y":-7.328125}}	2022-05-05T19:24:54.970Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":319.640625,"y":-7.328125}}	2022-05-05T19:24:54.976Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":320.78125,"y":-7.61328125}}	2022-05-05T19:24:54.987Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":321.609375,"y":-7.8984375}}	2022-05-05T19:24:54.993Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":322.125,"y":-7.8984375}}	2022-05-05T19:24:55.003Z	
